image_name,image_path,true_class_name,predicted_class_name,correct,top1_probability,runner_up_class_name,runner_up_probability,top1_top2_margin
bridge751.jpg,bridge/bridge751.jpg,bridge,bridge,True,0.3376243582258749,overpass,0.3376243582258749,0.0
bridge749.jpg,bridge/bridge749.jpg,bridge,bridge,True,0.3369446657614275,overpass,0.3369446657614275,0.0
bridge748.jpg,bridge/bridge748.jpg,bridge,bridge,True,0.3711238339298413,overpass,0.3324170255874208,0.03870680834242046
railway736.jpg,railway/railway736.jpg,railway,bridge,False,0.3817530712710134,railway,0.3326504096479377,0.049102661623075694
bridge750.jpg,bridge/bridge750.jpg,bridge,bridge,True,0.3250057911794305,overpass,0.27551023185486,0.049495559324570504
bridge747.jpg,bridge/bridge747.jpg,bridge,bridge,True,0.404968142955553,overpass,0.3160754636026589,0.08889267935289408
railway731.jpg,railway/railway731.jpg,railway,bridge,False,0.410405909884062,railway,0.3203196306184078,0.09008627926565421
railway760.jpg,railway/railway760.jpg,railway,railway,True,0.3902472808234638,bridge,0.2728187544661432,0.11742852635732065
railway714.jpg,railway/railway714.jpg,railway,overpass,False,0.3976784997622386,railway,0.2422545693241424,0.15542393043809621
overpass768.jpg,overpass/overpass768.jpg,overpass,overpass,True,0.4232338428491881,freeway,0.2309322956731475,0.1923015471760406
overpass798.jpg,overpass/overpass798.jpg,overpass,overpass,True,0.5146852888245137,freeway,0.3222853054551404,0.1923999833693733
railway785.jpg,railway/railway785.jpg,railway,railway,True,0.5056866240502164,bridge,0.2915436132262358,0.21414301082398057
overpass766.jpg,overpass/overpass766.jpg,overpass,overpass,True,0.4769747304043856,freeway,0.2463098898354231,0.2306648405689625
railway770.jpg,railway/railway770.jpg,railway,railway,True,0.4930463769239123,bridge,0.2546092927835465,0.2384370841403658
overpass769.jpg,overpass/overpass769.jpg,overpass,overpass,True,0.5232970246573619,railway,0.2702307441457115,0.2530662805116504
overpass776.jpg,overpass/overpass776.jpg,overpass,overpass,True,0.5371139210397036,bridge,0.2625034895824797,0.27461043145722386
overpass705.jpg,overpass/overpass705.jpg,overpass,overpass,True,0.5218659449758916,railway,0.2413847539817505,0.28048119099414104
railway792.jpg,railway/railway792.jpg,railway,railway,True,0.5234251640117336,freeway,0.2355301922216086,0.28789497179012496
railway701.jpg,railway/railway701.jpg,railway,railway,True,0.5070481953216138,overpass,0.2159351999073051,0.29111299541430874
overpass725.jpg,overpass/overpass725.jpg,overpass,overpass,True,0.5142128652379607,railway,0.2189864044162281,0.29522646082173265
