image_name,image_path,true_class_name,predicted_class_name,correct,top1_probability,runner_up_class_name,runner_up_probability,top1_top2_margin
bridge701.jpg,bridge/bridge701.jpg,bridge,bridge,True,0.6887801455356235,railway,0.1249191471113878,0.5638609984242358
bridge702.jpg,bridge/bridge702.jpg,bridge,bridge,True,0.689463447191481,overpass,0.1435007440664474,0.5459627031250336
bridge703.jpg,bridge/bridge703.jpg,bridge,bridge,True,0.6397606727198156,overpass,0.1706045058730718,0.4691561668467438
bridge704.jpg,bridge/bridge704.jpg,bridge,bridge,True,0.6209792487751729,overpass,0.1798567528164142,0.44112249595875863
bridge705.jpg,bridge/bridge705.jpg,bridge,bridge,True,0.6363228256663358,overpass,0.1562333564678556,0.48008946919848017
bridge706.jpg,bridge/bridge706.jpg,bridge,bridge,True,0.6591083549262875,overpass,0.1618277780996874,0.4972805768266001
bridge707.jpg,bridge/bridge707.jpg,bridge,bridge,True,0.6757977345383333,overpass,0.1527693842699012,0.5230283502684321
bridge708.jpg,bridge/bridge708.jpg,bridge,bridge,True,0.6736777922604278,freeway,0.118861650711804,0.5548161415486238
bridge709.jpg,bridge/bridge709.jpg,bridge,bridge,True,0.7066436204631863,freeway,0.1354149620653094,0.571228658397877
bridge710.jpg,bridge/bridge710.jpg,bridge,bridge,True,0.653651930386302,freeway,0.1561291224788633,0.4975228079074387
bridge711.jpg,bridge/bridge711.jpg,bridge,bridge,True,0.761702853396505,freeway,0.1139257110396411,0.6477771423568639
bridge712.jpg,bridge/bridge712.jpg,bridge,bridge,True,0.6505895178163972,freeway,0.1430763115827812,0.507513206233616
bridge713.jpg,bridge/bridge713.jpg,bridge,bridge,True,0.6859991847938524,freeway,0.1684301547225387,0.5175690300713136
bridge714.jpg,bridge/bridge714.jpg,bridge,bridge,True,0.7859423818593594,freeway,0.0917480376490355,0.6941943442103239
bridge715.jpg,bridge/bridge715.jpg,bridge,bridge,True,0.69716045545661,freeway,0.1491538753246359,0.5480065801319741
bridge716.jpg,bridge/bridge716.jpg,bridge,bridge,True,0.8156367360951223,freeway,0.0785218573001711,0.7371148787949512
bridge717.jpg,bridge/bridge717.jpg,bridge,bridge,True,0.7761365606165349,freeway,0.0881424832216802,0.6879940773948547
bridge718.jpg,bridge/bridge718.jpg,bridge,bridge,True,0.7001790579768864,railway,0.1169178544092994,0.583261203567587
bridge719.jpg,bridge/bridge719.jpg,bridge,bridge,True,0.7279165363694927,freeway,0.1088723787750622,0.6190441575944305
bridge720.jpg,bridge/bridge720.jpg,bridge,bridge,True,0.7917832373643504,freeway,0.0874771380064443,0.7043060993579061
bridge721.jpg,bridge/bridge721.jpg,bridge,bridge,True,0.5778612705182343,railway,0.2144387693994803,0.363422501118754
bridge722.jpg,bridge/bridge722.jpg,bridge,bridge,True,0.5730447438101736,railway,0.1802664408440365,0.392778302966137
bridge723.jpg,bridge/bridge723.jpg,bridge,bridge,True,0.6480773234427007,railway,0.172822311277157,0.4752550121655438
bridge724.jpg,bridge/bridge724.jpg,bridge,bridge,True,0.687618481405149,railway,0.1354480097820926,0.5521704716230564
bridge725.jpg,bridge/bridge725.jpg,bridge,bridge,True,0.7221386040764423,freeway,0.1080081884822761,0.6141304155941661
bridge726.jpg,bridge/bridge726.jpg,bridge,bridge,True,0.7151079484661729,railway,0.1130122526375101,0.6020956958286627
bridge727.jpg,bridge/bridge727.jpg,bridge,bridge,True,0.7194647483076794,railway,0.107608273999857,0.6118564743078224
bridge728.jpg,bridge/bridge728.jpg,bridge,bridge,True,0.7455747900853851,freeway,0.0945309324269426,0.6510438576584425
bridge729.jpg,bridge/bridge729.jpg,bridge,bridge,True,0.676763296932566,railway,0.1488323887174213,0.5279309082151447
bridge730.jpg,bridge/bridge730.jpg,bridge,bridge,True,0.7017763636229385,railway,0.1308296089963236,0.5709467546266149
bridge731.jpg,bridge/bridge731.jpg,bridge,bridge,True,0.7764970485485166,railway,0.093176151484413,0.6833208970641036
bridge732.jpg,bridge/bridge732.jpg,bridge,bridge,True,0.7724295742434101,railway,0.0901706005918964,0.6822589736515137
bridge733.jpg,bridge/bridge733.jpg,bridge,bridge,True,0.7813417656638907,railway,0.086323549429668,0.6950182162342227
bridge734.jpg,bridge/bridge734.jpg,bridge,bridge,True,0.7575749898054484,railway,0.1043241973549548,0.6532507924504936
bridge735.jpg,bridge/bridge735.jpg,bridge,bridge,True,0.7624820554069829,railway,0.0966745991295806,0.6658074562774023
bridge736.jpg,bridge/bridge736.jpg,bridge,bridge,True,0.780902385559786,railway,0.0963209091462995,0.6845814764134864
bridge737.jpg,bridge/bridge737.jpg,bridge,bridge,True,0.8076457545871493,railway,0.0821547150089116,0.7254910395782377
bridge738.jpg,bridge/bridge738.jpg,bridge,bridge,True,0.7378179827863087,railway,0.1134342661359001,0.6243837166504086
bridge739.jpg,bridge/bridge739.jpg,bridge,bridge,True,0.8048480933364761,railway,0.0865054197476062,0.7183426735888699
bridge740.jpg,bridge/bridge740.jpg,bridge,bridge,True,0.7836061467407129,railway,0.0993529102793553,0.6842532364613576
bridge741.jpg,bridge/bridge741.jpg,bridge,bridge,True,0.7778887366670763,railway,0.0908078805206688,0.6870808561464075
bridge742.jpg,bridge/bridge742.jpg,bridge,bridge,True,0.7626872794829431,railway,0.1273556555912882,0.6353316238916549
bridge743.jpg,bridge/bridge743.jpg,bridge,bridge,True,0.7168298350061683,railway,0.1859645454658241,0.5308652895403442
bridge744.jpg,bridge/bridge744.jpg,bridge,bridge,True,0.6041605215944684,overpass,0.2304575558675017,0.3737029657269667
bridge745.jpg,bridge/bridge745.jpg,bridge,bridge,True,0.7475044179408535,overpass,0.1181320345416004,0.6293723833992532
bridge746.jpg,bridge/bridge746.jpg,bridge,bridge,True,0.6830957755453162,overpass,0.1631619861052514,0.5199337894400649
